ReadName	ReadLength	EReversevalue	AlignmentLength	Begin	End	Strand	Identity	ReferenceSequenceName	Begin	End
GZ261FQ01A60OY	303nt	4.8eNegative11	78	217	140	Negative	80.77	ASXD01000001.1	1028100	1028177
GZ261FQ01CKW3O	315nt	1.5eNegative07	51	159	209	Positive	84.31	ASXD01000001.1	2885422	2885472
GZ261FQ01CZL7Q	434nt	2.4eNegative14	198	386	189	Negative	73.23	ASXD01000001.1	494997	495194
GZ261FQ01A6L2E	247nt	6.5eNegative17	97	189	93	Negative	81.44	ASXD01000001.1	2876615	2876711
GZ261FQ01C1T1E	272nt	2.0eNegative28	162	26	187	Positive	79.63	ASXD01000001.1	1118845	1119006
GZ261FQ01BFNHS	301nt	1.1eNegative04	43	95	137	Positive	83.72	ASXD01000001.1	1131200	1131242
GZ261FQ01AO8AS	271nt	1.6eNegative25	224	263	40	Negative	76.44	ASXD01000001.1	495010	495233
GZ261FQ01ENGRU	363nt	6.4eNegative07	68	130	63	Negative	79.41	ASXD01000001.1	2419393	2419460
GZ261FQ01DW2RP	292nt	1.9eNegative21	189	189	1	Negative	75.66	ASXD01000001.1	850122	850310
GZ261FQ01AKKCW	423nt	4.3eNegative16	276	423	148	Negative	72.20	ASXD01000001.1	297555	297831
GZ261FQ01EBF4K	286nt	8.4eNegative13	126	286	161	Negative	76.19	ASXD01000001.1	1445022	1445147
GZ261FQ01EOEQS	221nt	1.3eNegative10	53	84	136	Positive	88.89	ASXD01000001.1	1043230	1043283
GZ261FQ01ECTZP	306nt	1.9eNegative21	114	275	162	Negative	81.58	ASXD01000001.1	800441	800554
GZ261FQ01CEBGE	362nt	4.1eNegative12	95	101	7	Negative	78.95	ASXD01000001.1	455840	455934
GZ261FQ01D2U5S	324nt	1.0eNegative23	79	80	158	Positive	89.87	ASXD01000001.1	2107350	2107428
GZ261FQ01D2U5S	324nt	7.8eNegative21	74	158	85	Negative	89.19	ASXD01000001.1	2917613	2917686
GZ261FQ01B5NOS	406nt	1.0eNegative05	51	137	187	Positive	82.35	ASXD01000001.1	1817295	1817345
GZ261FQ01DUDNS	226nt	1.3eNegative10	59	26	84	Positive	84.75	ASXD01000001.1	1528334	1528392
GZ261FQ01APCX0	348nt	1.1eNegative08	68	347	280	Negative	80.88	ASXD01000001.1	826330	826397
GZ261FQ01D7EST	109nt	5.3eNegative15	57	53	109	Positive	89.47	ASXD01000001.1	2917613	2917669
GZ261FQ01D7EST	109nt	1.6eNegative11	66	109	44	Negative	86.76	ASXD01000001.1	2107268	2107335
GZ261FQ01B4WP2	306nt	1.3eNegative11	40	206	245	Positive	95.00	ASXD01000001.1	3050088	3050127
GZ261FQ01EGG0W	280nt	3.4eNegative08	74	185	112	Negative	82.43	ASXD01000001.1	2083491	2083561
GZ261FQ01D7529	377nt	2.3eNegative10	89	356	268	Negative	78.65	ASXD01000001.1	3053497	3053585
GZ261FQ01DA8Y6	210nt	2.8eNegative04	63	81	143	Positive	77.78	ASXD01000001.1	1469546	1469608
GZ261FQ01B8OH9	444nt	1.5eNegative08	56	97	42	Negative	83.93	ASXD01000001.1	2645181	2645236
GZ261FQ01B8OH9	444nt	3.5eNegative13	76	110	35	Negative	82.89	ASXD01000001.1	1092989	1093064
GZ261FQ01DFWI5	170nt	1.1eNegative17	92	79	170	Positive	82.61	ASXD01000001.1	2855638	2855729
GZ261FQ01A8DFA	116nt	1.7eNegative11	72	93	22	Negative	81.94	ASXD01000001.1	1563949	1564020
GZ261FQ01C7R1U	326nt	5.7eNegative07	83	183	101	Negative	77.11	ASXD01000001.1	860346	860428
GZ261FQ01DHZDN	353nt	4.8eNegative04	54	285	232	Negative	79.63	ASXD01000001.1	2142133	2142186
GZ261FQ01CWM3S	317nt	4.1eNegative19	164	291	128	Negative	76.22	ASXD01000001.1	281371	281534
GZ261FQ01BJG88	191nt	2.9eNegative11	42	110	69	Negative	92.86	ASXD01000001.1	2885431	2885472
GZ261FQ01EOX6C	314nt	6.5eNegative14	74	101	28	Negative	83.78	ASXD01000001.1	1443697	1443770
GZ261FQ01EKDWB	315nt	9.3eNegative13	267	287	21	Negative	71.16	ASXD01000001.1	847310	847576
GZ261FQ01C2KLR	282nt	3.1eNegative12	65	149	85	Negative	84.62	ASXD01000001.1	2530895	2530959
GZ261FQ01BK5SF	300nt	9.3eNegative24	115	111	225	Positive	82.61	ASXD01000001.1	3052061	3052175
GZ261FQ01C5P91	293nt	8.6eNegative13	144	248	105	Negative	76.55	ASXD01000001.1	1444722	1444864
GZ261FQ01EGMB6	337nt	1.0eNegative12	96	257	162	Negative	79.17	ASXD01000001.1	2819596	2819691
GZ261FQ01B42I0	458nt	6.4eNegative30	285	309	25	Negative	74.39	ASXD01000001.1	1443517	1443801
GZ261FQ01ARIOI	331nt	5.8eNegative07	44	272	229	Negative	86.36	ASXD01000001.1	2885422	2885465
GZ261FQ01CESQI	276nt	1.7eNegative10	56	221	276	Positive	85.71	ASXD01000001.1	1093343	1093398
GZ261FQ01CEVRU	215nt	1.4eNegative06	49	57	9	Negative	83.67	ASXD01000001.1	2520020	2520068
GZ261FQ01AO5DJ	228nt	6.6eNegative13	105	116	220	Positive	78.10	ASXD01000001.1	826293	826397
GZ261FQ01DGYJ7	287nt	3.9eNegative04	60	143	202	Positive	78.33	ASXD01000001.1	2840118	2840177
GZ261FQ01ETWY2	299nt	1.8eNegative10	47	177	223	Positive	89.36	ASXD01000001.1	2032824	2032870
GZ261FQ01AYTQW	370nt	1.4eNegative15	170	191	22	Negative	74.71	ASXD01000001.1	865938	866107
GZ261FQ01DWR4V	275nt	2.6eNegative05	53	15	67	Positive	81.13	ASXD01000001.1	1594729	1594781
GZ261FQ01C16TV	261nt	1.2eNegative07	78	182	259	Positive	78.21	ASXD01000001.1	1121292	1121369
GZ261FQ01BRGYS	411nt	1.9eNegative48	191	157	347	Positive	83.77	ASXD01000001.1	847443	847633
GZ261FQ01BVDKZ	333nt	4.5eNegative04	42	106	147	Positive	83.33	ASXD01000001.1	452517	452558
GZ261FQ01EB2IN	335nt	3.2eNegative05	44	77	34	Negative	84.09	ASXD01000001.1	2644740	2644783
GZ261FQ01DLE7R	365nt	2.0eNegative14	87	206	292	Positive	81.61	ASXD01000001.1	898096	898182
GZ261FQ01DG6HD	315nt	7.6eNegative21	131	10	140	Positive	79.39	ASXD01000001.1	1117522	1117652
GZ261FQ01B13FZ	367nt	2.0eNegative14	81	110	30	Negative	82.72	ASXD01000001.1	1093159	1093239
GZ261FQ01B13FZ	367nt	2.0eNegative14	81	110	30	Negative	82.72	ASXD01000001.1	2644900	2644980
GZ261FQ01CSWPK	317nt	2.7eNegative09	63	174	112	Negative	82.54	ASXD01000001.1	1503169	1503231
GZ261FQ01CZJRC	303nt	1.3eNegative11	97	120	24	Negative	78.35	ASXD01000001.1	2708376	2708472
GZ261FQ01EEARA	245nt	2.7eNegative12	80	117	38	Negative	81.25	ASXD01000001.1	2752852	2752931
GZ261FQ01A9NWP	118nt	2.7eNegative06	60	80	21	Negative	80.00	ASXD01000001.1	2101042	2101101
GZ261FQ01BR96V	265nt	2.3eNegative09	66	197	132	Negative	81.82	ASXD01000001.1	1294805	1294870
GZ261FQ01DA6CH	349nt	1.9eNegative14	78	120	43	Negative	83.33	ASXD01000001.1	1028100	1028177
GZ261FQ01AODND	428nt	1.1eNegative05	42	373	332	Negative	85.71	ASXD01000001.1	469555	469596
GZ261FQ01CJX3F	314nt	3.4eNegative27	176	20	195	Positive	78.98	ASXD01000001.1	589639	589813
GZ261FQ01DK5IN	315nt	1.7eNegative14	192	95	286	Positive	73.44	ASXD01000001.1	2752602	2752793
GZ261FQ01EE50R	265nt	2.4eNegative20	85	253	169	Negative	85.88	ASXD01000001.1	899061	899145
GZ261FQ01DKWYB	276nt	2.1eNegative13	61	99	159	Positive	86.89	ASXD01000001.1	637459	637519
GZ261FQ01A2TWO	346nt	7.2eNegative14	164	118	281	Positive	74.39	ASXD01000001.1	774053	774216
GZ261FQ01BWHGE	353nt	3.6eNegative16	168	148	315	Positive	75.00	ASXD01000001.1	751130	751297
GZ261FQ01CL2BA	304nt	7.8eNegative32	150	20	169	Positive	82.00	ASXD01000001.1	2876533	2876682
GZ261FQ01BWED6	274nt	1.6eNegative10	53	55	107	Positive	86.79	ASXD01000001.1	1028097	1028149
GZ261FQ01DMPB7	268nt	1.4eNegative14	193	1	193	Positive	74.74	ASXD01000001.1	815112	815304
GZ261FQ01EG0FI	263nt	1.2eNegative07	90	112	201	Positive	76.67	ASXD01000001.1	1470384	1470473
GZ261FQ01A61D0	258nt	1.7eNegative32	125	17	141	Positive	86.40	ASXD01000001.1	2823012	2823135
GZ261FQ01D2A7T	309nt	3.8eNegative08	61	191	131	Negative	81.97	ASXD01000001.1	2422746	2422806
GZ261FQ01CEYJG	437nt	4.2eNegative05	47	87	41	Negative	82.98	ASXD01000001.1	2819269	2819315
GZ261FQ01BCUR9	234nt	4.0eNegative07	56	170	115	Negative	82.14	ASXD01000001.1	2885432	2885487
GZ261FQ01CZPPV	225nt	4.5eNegative14	107	213	107	Negative	78.50	ASXD01000001.1	1646047	1646153
GZ261FQ01COISR	342nt	1.3eNegative15	92	194	285	Positive	81.52	ASXD01000001.1	439098	439189
GZ261FQ01DLNZL	284nt	1.5eNegative14	174	196	23	Negative	74.86	ASXD01000001.1	850660	850834
GZ261FQ01B9JKW	364nt	5.0eNegative04	60	287	346	Positive	78.33	ASXD01000001.1	2819596	2819655
GZ261FQ01CAI56	337nt	3.0eNegative35	276	11	286	Positive	75.72	ASXD01000001.1	1444578	1444853
GZ261FQ01ESF7T	319nt	6.3eNegative29	262	319	58	Negative	74.81	ASXD01000001.1	2876886	2877147
GZ261FQ01AYCS3	337nt	7.4eNegative25	105	105	1	Negative	84.76	ASXD01000001.1	1599742	1599846
GZ261FQ01ESS10	280nt	1.3eNegative07	102	163	62	Negative	75.49	ASXD01000001.1	1120732	1120833
GZ261FQ01D8IB4	272nt	2.2eNegative24	134	10	143	Positive	80.60	ASXD01000001.1	996715	996848
GZ261FQ01AR41P	268nt	2.5eNegative05	62	63	2	Negative	79.03	ASXD01000001.1	2885431	2885492
GZ261FQ01EPBFO	296nt	4.7eNegative11	145	24	168	Positive	76.03	ASXD01000001.1	1104972	1105116
GZ261FQ01D0S0Q	318nt	2.2eNegative17	95	221	315	Positive	82.11	ASXD01000001.1	1118872	1118966
GZ261FQ01CFF6J	140nt	1.0eNegative13	58	83	140	Positive	87.93	ASXD01000001.1	2195288	2195345
GZ261FQ01B49AP	247nt	7.2eNegative13	45	79	35	Negative	93.33	ASXD01000001.1	1028100	1028144
GZ261FQ01EQFHK	99nt	3.3eNegative16	53	56	4	Negative	92.45	ASXD01000001.1	847719	847771
GZ261FQ01A61AY	219nt	6.3eNegative13	96	118	23	Negative	79.17	ASXD01000001.1	298463	298558
GZ261FQ01B2BCZ	277nt	8.1eNegative13	195	62	256	Positive	72.82	ASXD01000001.1	726314	726508
GZ261FQ01C6UAE	351nt	7.3eNegative14	92	344	253	Negative	80.43	ASXD01000001.1	1951474	1951565
GZ261FQ01DB2QH	280nt	2.4eNegative09	63	13	75	Positive	82.54	ASXD01000001.1	2980667	2980729
GZ261FQ01CTM8Y	418nt	1.4eNegative08	47	82	36	Negative	87.23	ASXD01000001.1	305788	305834
GZ261FQ01DZ1UN	268nt	2.3eNegative09	82	104	23	Negative	80.49	ASXD01000001.1	1093082	1093162
GZ261FQ01DVTAT	241nt	1.7eNegative17	113	1	113	Positive	79.65	ASXD01000001.1	1528292	1528404
GZ261FQ01EZOA9	390nt	3.7eNegative05	56	268	213	Negative	80.36	ASXD01000001.1	777216	777271
GZ261FQ01CZFP7	327nt	3.1eNegative05	47	327	281	Negative	82.98	ASXD01000001.1	1465041	1465087
GZ261FQ01EG7RO	266nt	1.8eNegative06	46	54	99	Positive	84.78	ASXD01000001.1	621084	621129
GZ261FQ01EFFPE	490nt	4.8eNegative05	68	281	214	Negative	77.94	ASXD01000001.1	1645359	1645426
GZ261FQ01B3PU5	348nt	1.1eNegative08	53	296	348	Positive	84.91	ASXD01000001.1	2022730	2022782
GZ261FQ01DWYG4	241nt	1.4eNegative10	167	208	42	Negative	73.05	ASXD01000001.1	751131	751297
GZ261FQ01B7CNB	351nt	1.7eNegative18	220	309	90	Negative	73.64	ASXD01000001.1	2384990	2385209
GZ261FQ01AZYR5	386nt	1.8eNegative07	51	53	103	Positive	84.31	ASXD01000001.1	1093182	1093232
GZ261FQ01AZYR5	386nt	1.8eNegative07	51	53	103	Positive	84.31	ASXD01000001.1	2644923	2644973
GZ261FQ01C91H6	229nt	4.0eNegative07	105	220	116	Negative	77.36	ASXD01000001.1	854375	854479
GZ261FQ01DRGMV	220nt	2.4eNegative12	86	220	135	Negative	80.23	ASXD01000001.1	652168	652253
GZ261FQ01A36GE	330nt	8.3eNegative06	45	278	234	Negative	84.44	ASXD01000001.1	2368553	2368597
GZ261FQ01CDD1U	494nt	1.7eNegative19	78	142	65	Negative	87.18	ASXD01000001.1	2107351	2107428
GZ261FQ01BTSV1	332nt	9.8eNegative13	54	208	155	Negative	88.89	ASXD01000001.1	1293807	1293860
GZ261FQ01B078C	367nt	1.5eNegative26	123	150	28	Negative	82.93	ASXD01000001.1	773650	773772
GZ261FQ01DKSIK	243nt	6.4eNegative17	88	242	155	Negative	82.95	ASXD01000001.1	1530049	1530136
GZ261FQ01A3MAC	317nt	5.9eNegative18	78	271	194	Negative	85.90	ASXD01000001.1	1092989	1093066
GZ261FQ01A3MAC	317nt	5.0eNegative11	69	271	203	Negative	82.61	ASXD01000001.1	1093434	1093502
GZ261FQ01A3MAC	317nt	5.0eNegative11	69	271	203	Negative	82.61	ASXD01000001.1	2645168	2645236
GZ261FQ01A3MAC	317nt	2.1eNegative06	55	257	203	Negative	81.82	ASXD01000001.1	1623256	1623310
GZ261FQ01EQDE9	234nt	5.8eNegative06	59	116	174	Positive	84.75	ASXD01000001.1	1461658	1461714
GZ261FQ01EPTG0	331nt	5.3eNegative11	60	331	272	Negative	85.00	ASXD01000001.1	782720	782779
GZ261FQ01CUBSA	349nt	5.6eNegative11	48	67	20	Negative	89.58	ASXD01000001.1	1190214	1190261
GZ261FQ01ELOUA	293nt	4.7eNegative11	45	219	175	Negative	91.11	ASXD01000001.1	2532744	2532788
GZ261FQ01BGSG7	291nt	1.2eNegative26	192	1	192	Positive	77.08	ASXD01000001.1	850262	850453
GZ261FQ01CSYMC	318nt	1.3eNegative11	43	316	274	Negative	93.02	ASXD01000001.1	457970	458012
GZ261FQ01BJM09	250nt	4.2eNegative22	208	43	250	Positive	75.60	ASXD01000001.1	298373	298581
GZ261FQ01B9RAW	332nt	1.3eNegative15	131	20	150	Positive	77.10	ASXD01000001.1	2980785	2980915
GZ261FQ01BSJEP	255nt	5.7eNegative10	52	130	79	Negative	86.54	ASXD01000001.1	2534019	2534070
GZ261FQ01EEVPG	356nt	1.9eNegative29	257	36	292	Positive	75.10	ASXD01000001.1	1444705	1444961
GZ261FQ01DWMBV	313nt	5.8eNegative18	69	245	313	Positive	88.41	ASXD01000001.1	2107352	2107420
GZ261FQ01B7KX3	426nt	3.7eNegative09	54	173	226	Positive	85.19	ASXD01000001.1	2769592	2769645
GZ261FQ01E0538	219nt	6.3eNegative13	57	95	39	Negative	87.72	ASXD01000001.1	773654	773710
GZ261FQ01D58HZ	221nt	1.3eNegative10	41	161	201	Positive	92.68	ASXD01000001.1	2885111	2885151
GZ261FQ01E0ZJ4	274nt	3.4eNegative08	40	274	235	Negative	92.68	ASXD01000001.1	2980881	2980921
GZ261FQ01BAX7X	384nt	6.5eNegative22	166	268	103	Negative	77.11	ASXD01000001.1	1121524	1121689
GZ261FQ01DFAM6	263nt	2.9eNegative12	83	186	104	Negative	80.72	ASXD01000001.1	1957067	1957149
GZ261FQ01CJ8JR	243nt	2.3eNegative05	56	135	80	Negative	80.36	ASXD01000001.1	1794083	1794138
GZ261FQ01DXHH5	201nt	1.0eNegative29	167	195	29	Negative	79.64	ASXD01000001.1	172303	172469
GZ261FQ01AQ2NW	316nt	2.2eNegative17	101	61	161	Positive	81.19	ASXD01000001.1	1711759	1711859
GZ261FQ01D5FZU	238nt	8.9eNegative16	80	110	31	Negative	83.75	ASXD01000001.1	647786	647865
GZ261FQ01EX4L1	305nt	1.0eNegative19	105	184	80	Negative	81.90	ASXD01000001.1	2384791	2384895
GZ261FQ01BOYB7	458nt	6.4eNegative30	285	309	25	Negative	74.39	ASXD01000001.1	1443517	1443801
GZ261FQ01DT7QP	287nt	7.6eNegative17	85	148	232	Positive	83.53	ASXD01000001.1	899061	899145
GZ261FQ01CB7HG	306nt	4.9eNegative11	42	196	237	Positive	92.86	ASXD01000001.1	1093082	1093123
GZ261FQ01CB7HG	306nt	2.9eNegative05	59	209	267	Positive	79.66	ASXD01000001.1	757243	757301
GZ261FQ01CB7HG	306nt	4.9eNegative11	42	237	196	Negative	92.86	ASXD01000001.1	2918242	2918283
GZ261FQ01AXXN5	352nt	4.4eNegative08	82	248	329	Positive	78.05	ASXD01000001.1	1020332	1020413
GZ261FQ01AXXN5	352nt	7.3eNegative14	98	351	254	Negative	79.59	ASXD01000001.1	2819599	2819696
GZ261FQ01DFWKL	240nt	5.9eNegative06	60	68	9	Negative	80.00	ASXD01000001.1	981790	981849
GZ261FQ01EMPKB	337nt	1.1eNegative08	65	107	171	Positive	81.54	ASXD01000001.1	1294809	1294873
GZ261FQ01CXSRI	382nt	1.3eNegative08	71	322	252	Negative	80.28	ASXD01000001.1	2083491	2083561
GZ261FQ01EYG37	293nt	4.7eNegative11	45	219	175	Negative	91.11	ASXD01000001.1	2532744	2532788
GZ261FQ01EJ9UZ	247nt	4.4eNegative33	242	4	245	Positive	76.45	ASXD01000001.1	2384860	2385101
GZ261FQ01EWUIY	282nt	2.8eNegative16	96	143	48	Negative	81.25	ASXD01000001.1	1128429	1128524
GZ261FQ01CWVGX	485nt	1.3eNegative16	61	155	95	Negative	90.16	ASXD01000001.1	511982	512042
GZ261FQ01D2DPI	234nt	4.0eNegative07	89	195	107	Negative	76.40	ASXD01000001.1	296105	296193
GZ261FQ01B1088	298nt	5.0eNegative22	184	69	252	Positive	76.09	ASXD01000001.1	2641655	2641838
GZ261FQ01D6IH8	278nt	4.9eNegative07	134	255	122	Negative	73.13	ASXD01000001.1	298467	298600
GZ261FQ01A6NZD	294nt	7.4eNegative06	48	229	276	Positive	83.33	ASXD01000001.1	2102026	2102073
GZ261FQ01CZS3R	215nt	6.8eNegative09	53	122	174	Positive	84.91	ASXD01000001.1	741699	741751
GZ261FQ01CTYN2	331nt	8.3eNegative06	42	127	168	Positive	85.71	ASXD01000001.1	712771	712812
GZ261FQ01DK3JO	289nt	5.1eNegative07	69	239	171	Negative	81.16	ASXD01000001.1	654799	654866
GZ261FQ01BGG3T	422nt	7.2eNegative22	160	107	266	Positive	77.50	ASXD01000001.1	172301	172460
GZ261FQ01EX0W2	329nt	2.5eNegative28	261	318	58	Negative	74.71	ASXD01000001.1	1023577	1023837
GZ261FQ01EN8AO	237nt	1.3eNegative14	69	133	65	Negative	85.51	ASXD01000001.1	1092989	1093057
GZ261FQ01EN8AO	237nt	5.9eNegative06	54	118	65	Negative	81.48	ASXD01000001.1	1093449	1093502
GZ261FQ01D8YUZ	119nt	5.6eNegative04	47	116	70	Negative	80.85	ASXD01000001.1	2101036	2101082
GZ261FQ01DP9ED	303nt	1.4eNegative07	57	74	130	Positive	82.46	ASXD01000001.1	757243	757299
GZ261FQ01DUP8N	383nt	8.0eNegative14	116	201	316	Positive	77.59	ASXD01000001.1	589648	589763
GZ261FQ01EX8T5	300nt	3.3eNegative12	65	42	106	Positive	84.62	ASXD01000001.1	744561	744625
GZ261FQ01DUJI9	255nt	1.7eNegative06	68	71	4	Negative	80.88	ASXD01000001.1	2918303	2918369
GZ261FQ01ECGJZ	376nt	1.2eNegative08	50	205	156	Negative	86.00	ASXD01000001.1	1528474	1528523
GZ261FQ01ETF2B	455nt	2.7eNegative25	169	169	1	Negative	78.11	ASXD01000001.1	495033	495201
GZ261FQ01B6AZ1	449nt	3.0eNegative06	58	60	117	Positive	81.03	ASXD01000001.1	1093343	1093400
GZ261FQ01DGYPD	329nt	5.8eNegative07	65	119	55	Negative	80.00	ASXD01000001.1	2765596	2765660
GZ261FQ01BEV4M	354nt	2.1eNegative10	53	170	118	Negative	86.79	ASXD01000001.1	205978	206030
GZ261FQ01B2Z4Z	344nt	2.3eNegative06	67	23	89	Positive	79.10	ASXD01000001.1	2639790	2639856
GZ261FQ01B94OI	427nt	7.0eNegative37	201	212	12	Negative	79.60	ASXD01000001.1	3123344	3123544
GZ261FQ01BT2YC	260nt	1.1eNegative11	91	208	118	Negative	79.12	ASXD01000001.1	2172052	2172142
GZ261FQ01DVMAV	204nt	7.2eNegative31	127	47	173	Positive	84.25	ASXD01000001.1	2971117	2971243
GZ261FQ01EYAFA	269nt	2.3eNegative09	42	241	200	Negative	90.48	ASXD01000001.1	1135363	1135404
GZ261FQ01DDAVY	343nt	1.4eNegative11	163	172	10	Negative	73.62	ASXD01000001.1	1027521	1027683
GZ261FQ01A9MJN	306nt	2.7eNegative35	201	285	85	Negative	79.10	ASXD01000001.1	1812168	1812368
GZ261FQ01C6P1Q	238nt	1.6eNegative06	76	85	10	Negative	77.63	ASXD01000001.1	2872100	2872175
GZ261FQ01BK872	290nt	3.2eNegative12	86	205	120	Negative	80.23	ASXD01000001.1	628138	628223
GZ261FQ01C8R3M	404nt	7.2eNegative07	65	270	334	Positive	80.00	ASXD01000001.1	1716250	1716314
GZ261FQ01CW8H5	365nt	4.1eNegative12	86	218	303	Positive	80.23	ASXD01000001.1	926096	926181
GZ261FQ01A4T6H	324nt	1.2eNegative04	49	273	225	Negative	81.63	ASXD01000001.1	2534678	2534726
GZ261FQ01ESXJ9	268nt	7.1eNegative17	100	268	169	Negative	81.00	ASXD01000001.1	725178	725277
GZ261FQ01C0N6W	303nt	9.8eNegative09	47	249	295	Positive	87.23	ASXD01000001.1	2877035	2877081
GZ261FQ01CX4AX	292nt	7.3eNegative06	57	60	4	Negative	80.70	ASXD01000001.1	442856	442912
GZ261FQ01B66FL	332nt	8.0eNegative21	74	214	141	Negative	89.19	ASXD01000001.1	1092992	1093065
GZ261FQ01B66FL	332nt	3.7eNegative12	56	204	149	Negative	87.50	ASXD01000001.1	1093447	1093502
GZ261FQ01AQLEA	333nt	2.4eNegative17	173	6	178	Positive	75.14	ASXD01000001.1	850287	850459
GZ261FQ01C0K4T	265nt	4.9eNegative18	54	212	265	Positive	94.44	ASXD01000001.1	2107352	2107405
GZ261FQ01C0K4T	265nt	2.6eNegative16	51	265	215	Negative	94.12	ASXD01000001.1	2917636	2917686
GZ261FQ01EHW3F	291nt	1.7eNegative10	59	88	30	Negative	84.75	ASXD01000001.1	2644725	2644783
GZ261FQ01CRCHO	247nt	1.9eNegative13	49	12	60	Positive	91.84	ASXD01000001.1	1039544	1039592
GZ261FQ01ENQ8Q	332nt	1.6eNegative33	168	142	309	Positive	80.95	ASXD01000001.1	987390	987557
GZ261FQ01BMOJG	309nt	2.2eNegative17	116	190	75	Negative	79.31	ASXD01000001.1	2758423	2758538
GZ261FQ01AMO28	414nt	4.0eNegative05	41	61	21	Negative	85.37	ASXD01000001.1	1800657	1800697
GZ261FQ01C4DP0	355nt	6.3eNegative07	86	73	158	Positive	78.16	ASXD01000001.1	1443816	1443902
GZ261FQ01BMOZW	282nt	1.3eNegative07	42	76	117	Positive	88.10	ASXD01000001.1	380220	380261
GZ261FQ01DH9WC	453nt	2.8eNegative10	53	433	381	Negative	86.79	ASXD01000001.1	1114857	1114909
GZ261FQ01EWPIR	226nt	2.9eNegative19	197	9	205	Positive	74.62	ASXD01000001.1	1444618	1444814
GZ261FQ01CIOQU	223nt	9.2eNegative12	187	37	223	Positive	72.73	ASXD01000001.1	834431	834617
GZ261FQ01BO3UM	456nt	2.2eNegative07	45	79	35	Negative	86.67	ASXD01000001.1	1716279	1716323
GZ261FQ01ESXVE	419nt	1.4eNegative08	62	98	159	Positive	82.26	ASXD01000001.1	4970	5031
GZ261FQ01B9I8X	302nt	2.5eNegative24	116	232	117	Negative	82.76	ASXD01000001.1	1599538	1599653
GZ261FQ01EEUCY	240nt	7.0eNegative13	60	161	102	Negative	86.67	ASXD01000001.1	2306248	2306307
GZ261FQ01DL7K8	305nt	7.6eNegative06	120	5	124	Positive	74.38	ASXD01000001.1	1444735	1444855
GZ261FQ01BC5MF	410nt	5.6eNegative04	51	101	151	Positive	80.39	ASXD01000001.1	1093182	1093232
GZ261FQ01BC5MF	410nt	5.6eNegative04	51	101	151	Positive	80.39	ASXD01000001.1	2644923	2644973
GZ261FQ01BC5MF	410nt	1.6eNegative15	71	152	82	Negative	85.92	ASXD01000001.1	2917808	2917878
GZ261FQ01BFZ8N	275nt	6.9eNegative06	84	120	37	Negative	76.19	ASXD01000001.1	2885439	2885522
GZ261FQ01EHPX6	410nt	9.5eNegative10	58	66	9	Negative	84.48	ASXD01000001.1	860343	860400
GZ261FQ01EPUUH	238nt	9.9eNegative12	109	3	111	Positive	77.06	ASXD01000001.1	2819596	2819704
GZ261FQ01D7IHT	263nt	6.6eNegative06	75	24	98	Positive	77.33	ASXD01000001.1	1093333	1093407
GZ261FQ01D7IHT	263nt	2.5eNegative05	56	91	36	Negative	80.36	ASXD01000001.1	2917808	2917863
GZ261FQ01D298F	253nt	7.1eNegative28	170	174	5	Negative	78.82	ASXD01000001.1	2386871	2387040
GZ261FQ01DXUP5	292nt	3.2eNegative12	71	183	253	Positive	83.10	ASXD01000001.1	726345	726415
GZ261FQ01BZ22Q	388nt	1.7eNegative11	127	177	303	Positive	76.56	ASXD01000001.1	2384488	2384615
GZ261FQ01DSMTC	316nt	1.9eNegative10	65	214	150	Negative	83.08	ASXD01000001.1	1075862	1075926
GZ261FQ01EOQ2C	288nt	6.5eNegative10	118	190	73	Negative	75.42	ASXD01000001.1	1468513	1468630
GZ261FQ01AX9YT	431nt	1.1eNegative20	158	26	183	Positive	77.22	ASXD01000001.1	647504	647661
GZ261FQ01A95WJ	447nt	5.6eNegative08	44	48	5	Negative	90.91	ASXD01000001.1	2645341	2645383
GZ261FQ01BV3FC	241nt	1.7eNegative17	173	222	50	Negative	75.14	ASXD01000001.1	3124817	3124989
GZ261FQ01DA5WM	379nt	1.2eNegative08	128	232	359	Positive	74.22	ASXD01000001.1	826270	826397
GZ261FQ01EKQ27	378nt	5.2eNegative04	45	71	115	Positive	82.22	ASXD01000001.1	926137	926181
GZ261FQ01C7PT6	219nt	7.0eNegative09	74	155	82	Negative	79.73	ASXD01000001.1	1087874	1087947
GZ261FQ01CU6CW	313nt	1.1eNegative30	175	20	194	Positive	79.43	ASXD01000001.1	589639	589813
GZ261FQ01DVHIY	435nt	1.0eNegative128	435	435	1	Negative	84.83	ASXD01000001.1	2822406	2822840
GZ261FQ01DJ51N	342nt	5.5eNegative11	45	342	298	Negative	91.11	ASXD01000001.1	2918239	2918283
GZ261FQ01C2DLF	443nt	3.9eNegative09	42	244	285	Positive	90.48	ASXD01000001.1	2819599	2819640
GZ261FQ01BZMRB	442nt	7.9eNegative07	47	331	377	Positive	85.11	ASXD01000001.1	1393857	1393903
GZ261FQ01AZZLV	420nt	1.1eNegative16	61	216	276	Positive	90.16	ASXD01000001.1	1444492	1444552
GZ261FQ01DOUDZ	298nt	1.7eNegative25	150	205	56	Negative	79.74	ASXD01000001.1	741827	741979
GZ261FQ01D2505	261nt	2.9eNegative12	62	145	206	Positive	85.48	ASXD01000001.1	1488552	1488613
GZ261FQ01BMGWV	337nt	1.4eNegative11	169	256	88	Negative	73.37	ASXD01000001.1	1953825	1953993
